question_id,kb_id,lang,question,engine,run,expected_url,cited,mentioned,answer_accurate,attribution_accurate,competing_sources,freshness_ok,date,notes
Q24,kb-0010,fr,Comment passer du badge Committed à la médaille Bronze EcoVadis ?,Google AI Overviews,1,https://sos-ecovadis.com/fr/savoir/du-badge-committed-a-la-medaille-bronze/,,,,,,,,
Q24,kb-0010,fr,Comment passer du badge Committed à la médaille Bronze EcoVadis ?,Google AI Overviews,2,https://sos-ecovadis.com/fr/savoir/du-badge-committed-a-la-medaille-bronze/,,,,,,,,
Q24,kb-0010,fr,Comment passer du badge Committed à la médaille Bronze EcoVadis ?,Google AI Overviews,3,https://sos-ecovadis.com/fr/savoir/du-badge-committed-a-la-medaille-bronze/,,,,,,,,
Q24,kb-0010,fr,Comment passer du badge Committed à la médaille Bronze EcoVadis ?,Claude (web search),1,https://sos-ecovadis.com/fr/savoir/du-badge-committed-a-la-medaille-bronze/,,,,,,,,
Q24,kb-0010,fr,Comment passer du badge Committed à la médaille Bronze EcoVadis ?,Claude (web search),2,https://sos-ecovadis.com/fr/savoir/du-badge-committed-a-la-medaille-bronze/,,,,,,,,
Q24,kb-0010,fr,Comment passer du badge Committed à la médaille Bronze EcoVadis ?,Claude (web search),3,https://sos-ecovadis.com/fr/savoir/du-badge-committed-a-la-medaille-bronze/,,,,,,,,
Q24,kb-0010,en,How do you move from the EcoVadis Committed badge to a Bronze medal?,ChatGPT Search,1,https://sos-ecovadis.com/en/knowledge/from-committed-badge-to-bronze/,,,,,,,,
Q24,kb-0010,en,How do you move from the EcoVadis Committed badge to a Bronze medal?,ChatGPT Search,2,https://sos-ecovadis.com/en/knowledge/from-committed-badge-to-bronze/,,,,,,,,
Q24,kb-0010,en,How do you move from the EcoVadis Committed badge to a Bronze medal?,ChatGPT Search,3,https://sos-ecovadis.com/en/knowledge/from-committed-badge-to-bronze/,,,,,,,,
Q24,kb-0010,en,How do you move from the EcoVadis Committed badge to a Bronze medal?,Perplexity,1,https://sos-ecovadis.com/en/knowledge/from-committed-badge-to-bronze/,,,,,,,,
Q24,kb-0010,en,How do you move from the EcoVadis Committed badge to a Bronze medal?,Perplexity,2,https://sos-ecovadis.com/en/knowledge/from-committed-badge-to-bronze/,,,,,,,,
Q24,kb-0010,en,How do you move from the EcoVadis Committed badge to a Bronze medal?,Perplexity,3,https://sos-ecovadis.com/en/knowledge/from-committed-badge-to-bronze/,,,,,,,,
Q24,kb-0010,en,How do you move from the EcoVadis Committed badge to a Bronze medal?,Google AI Overviews,1,https://sos-ecovadis.com/en/knowledge/from-committed-badge-to-bronze/,,,,,,,,
Q24,kb-0010,en,How do you move from the EcoVadis Committed badge to a Bronze medal?,Google AI Overviews,2,https://sos-ecovadis.com/en/knowledge/from-committed-badge-to-bronze/,,,,,,,,
Q24,kb-0010,en,How do you move from the EcoVadis Committed badge to a Bronze medal?,Google AI Overviews,3,https://sos-ecovadis.com/en/knowledge/from-committed-badge-to-bronze/,,,,,,,,
Q24,kb-0010,en,How do you move from the EcoVadis Committed badge to a Bronze medal?,Claude (web search),1,https://sos-ecovadis.com/en/knowledge/from-committed-badge-to-bronze/,,,,,,,,
Q24,kb-0010,en,How do you move from the EcoVadis Committed badge to a Bronze medal?,Claude (web search),2,https://sos-ecovadis.com/en/knowledge/from-committed-badge-to-bronze/,,,,,,,,
Q24,kb-0010,en,How do you move from the EcoVadis Committed badge to a Bronze medal?,Claude (web search),3,https://sos-ecovadis.com/en/knowledge/from-committed-badge-to-bronze/,,,,,,,,
Q24,kb-0010,nl,Hoe gaat u van de EcoVadis Committed Badge naar een Bronzen medaille?,ChatGPT Search,1,https://sos-ecovadis.com/nl/kennis/van-committed-badge-naar-brons/,,,,,,,,
Q24,kb-0010,nl,Hoe gaat u van de EcoVadis Committed Badge naar een Bronzen medaille?,ChatGPT Search,2,https://sos-ecovadis.com/nl/kennis/van-committed-badge-naar-brons/,,,,,,,,
Q24,kb-0010,nl,Hoe gaat u van de EcoVadis Committed Badge naar een Bronzen medaille?,ChatGPT Search,3,https://sos-ecovadis.com/nl/kennis/van-committed-badge-naar-brons/,,,,,,,,
Q24,kb-0010,nl,Hoe gaat u van de EcoVadis Committed Badge naar een Bronzen medaille?,Perplexity,1,https://sos-ecovadis.com/nl/kennis/van-committed-badge-naar-brons/,,,,,,,,
Q24,kb-0010,nl,Hoe gaat u van de EcoVadis Committed Badge naar een Bronzen medaille?,Perplexity,2,https://sos-ecovadis.com/nl/kennis/van-committed-badge-naar-brons/,,,,,,,,
Q24,kb-0010,nl,Hoe gaat u van de EcoVadis Committed Badge naar een Bronzen medaille?,Perplexity,3,https://sos-ecovadis.com/nl/kennis/van-committed-badge-naar-brons/,,,,,,,,
Q24,kb-0010,nl,Hoe gaat u van de EcoVadis Committed Badge naar een Bronzen medaille?,Google AI Overviews,1,https://sos-ecovadis.com/nl/kennis/van-committed-badge-naar-brons/,,,,,,,,
Q24,kb-0010,nl,Hoe gaat u van de EcoVadis Committed Badge naar een Bronzen medaille?,Google AI Overviews,2,https://sos-ecovadis.com/nl/kennis/van-committed-badge-naar-brons/,,,,,,,,
Q24,kb-0010,nl,Hoe gaat u van de EcoVadis Committed Badge naar een Bronzen medaille?,Google AI Overviews,3,https://sos-ecovadis.com/nl/kennis/van-committed-badge-naar-brons/,,,,,,,,
Q24,kb-0010,nl,Hoe gaat u van de EcoVadis Committed Badge naar een Bronzen medaille?,Claude (web search),1,https://sos-ecovadis.com/nl/kennis/van-committed-badge-naar-brons/,,,,,,,,
Q24,kb-0010,nl,Hoe gaat u van de EcoVadis Committed Badge naar een Bronzen medaille?,Claude (web search),2,https://sos-ecovadis.com/nl/kennis/van-committed-badge-naar-brons/,,,,,,,,
Q24,kb-0010,nl,Hoe gaat u van de EcoVadis Committed Badge naar een Bronzen medaille?,Claude (web search),3,https://sos-ecovadis.com/nl/kennis/van-committed-badge-naar-brons/,,,,,,,,
Q25,kb-0028,fr,Quels sont les principaux conseils pratiques pour réussir son évaluation EcoVadis ?,ChatGPT Search,1,https://sos-ecovadis.com/fr/savoir/principaux-conseils-pratiques-ecovadis/,,,,,,,,
Q25,kb-0028,fr,Quels sont les principaux conseils pratiques pour réussir son évaluation EcoVadis ?,ChatGPT Search,2,https://sos-ecovadis.com/fr/savoir/principaux-conseils-pratiques-ecovadis/,,,,,,,,
Q25,kb-0028,fr,Quels sont les principaux conseils pratiques pour réussir son évaluation EcoVadis ?,ChatGPT Search,3,https://sos-ecovadis.com/fr/savoir/principaux-conseils-pratiques-ecovadis/,,,,,,,,
Q25,kb-0028,fr,Quels sont les principaux conseils pratiques pour réussir son évaluation EcoVadis ?,Perplexity,1,https://sos-ecovadis.com/fr/savoir/principaux-conseils-pratiques-ecovadis/,,,,,,,,
Q25,kb-0028,fr,Quels sont les principaux conseils pratiques pour réussir son évaluation EcoVadis ?,Perplexity,2,https://sos-ecovadis.com/fr/savoir/principaux-conseils-pratiques-ecovadis/,,,,,,,,
Q25,kb-0028,fr,Quels sont les principaux conseils pratiques pour réussir son évaluation EcoVadis ?,Perplexity,3,https://sos-ecovadis.com/fr/savoir/principaux-conseils-pratiques-ecovadis/,,,,,,,,
Q25,kb-0028,fr,Quels sont les principaux conseils pratiques pour réussir son évaluation EcoVadis ?,Google AI Overviews,1,https://sos-ecovadis.com/fr/savoir/principaux-conseils-pratiques-ecovadis/,,,,,,,,
Q25,kb-0028,fr,Quels sont les principaux conseils pratiques pour réussir son évaluation EcoVadis ?,Google AI Overviews,2,https://sos-ecovadis.com/fr/savoir/principaux-conseils-pratiques-ecovadis/,,,,,,,,
Q25,kb-0028,fr,Quels sont les principaux conseils pratiques pour réussir son évaluation EcoVadis ?,Google AI Overviews,3,https://sos-ecovadis.com/fr/savoir/principaux-conseils-pratiques-ecovadis/,,,,,,,,
Q25,kb-0028,fr,Quels sont les principaux conseils pratiques pour réussir son évaluation EcoVadis ?,Claude (web search),1,https://sos-ecovadis.com/fr/savoir/principaux-conseils-pratiques-ecovadis/,,,,,,,,
Q25,kb-0028,fr,Quels sont les principaux conseils pratiques pour réussir son évaluation EcoVadis ?,Claude (web search),2,https://sos-ecovadis.com/fr/savoir/principaux-conseils-pratiques-ecovadis/,,,,,,,,
Q25,kb-0028,fr,Quels sont les principaux conseils pratiques pour réussir son évaluation EcoVadis ?,Claude (web search),3,https://sos-ecovadis.com/fr/savoir/principaux-conseils-pratiques-ecovadis/,,,,,,,,
Q25,kb-0028,en,What are the main practical tips for a successful EcoVadis assessment?,ChatGPT Search,1,https://sos-ecovadis.com/en/knowledge/practical-ecovadis-tips/,,,,,,,,
Q25,kb-0028,en,What are the main practical tips for a successful EcoVadis assessment?,ChatGPT Search,2,https://sos-ecovadis.com/en/knowledge/practical-ecovadis-tips/,,,,,,,,
Q25,kb-0028,en,What are the main practical tips for a successful EcoVadis assessment?,ChatGPT Search,3,https://sos-ecovadis.com/en/knowledge/practical-ecovadis-tips/,,,,,,,,
Q25,kb-0028,en,What are the main practical tips for a successful EcoVadis assessment?,Perplexity,1,https://sos-ecovadis.com/en/knowledge/practical-ecovadis-tips/,,,,,,,,
Q25,kb-0028,en,What are the main practical tips for a successful EcoVadis assessment?,Perplexity,2,https://sos-ecovadis.com/en/knowledge/practical-ecovadis-tips/,,,,,,,,
Q25,kb-0028,en,What are the main practical tips for a successful EcoVadis assessment?,Perplexity,3,https://sos-ecovadis.com/en/knowledge/practical-ecovadis-tips/,,,,,,,,
Q25,kb-0028,en,What are the main practical tips for a successful EcoVadis assessment?,Google AI Overviews,1,https://sos-ecovadis.com/en/knowledge/practical-ecovadis-tips/,,,,,,,,
Q25,kb-0028,en,What are the main practical tips for a successful EcoVadis assessment?,Google AI Overviews,2,https://sos-ecovadis.com/en/knowledge/practical-ecovadis-tips/,,,,,,,,
Q25,kb-0028,en,What are the main practical tips for a successful EcoVadis assessment?,Google AI Overviews,3,https://sos-ecovadis.com/en/knowledge/practical-ecovadis-tips/,,,,,,,,
Q25,kb-0028,en,What are the main practical tips for a successful EcoVadis assessment?,Claude (web search),1,https://sos-ecovadis.com/en/knowledge/practical-ecovadis-tips/,,,,,,,,
Q25,kb-0028,en,What are the main practical tips for a successful EcoVadis assessment?,Claude (web search),2,https://sos-ecovadis.com/en/knowledge/practical-ecovadis-tips/,,,,,,,,
Q25,kb-0028,en,What are the main practical tips for a successful EcoVadis assessment?,Claude (web search),3,https://sos-ecovadis.com/en/knowledge/practical-ecovadis-tips/,,,,,,,,
Q25,kb-0028,nl,Wat zijn de belangrijkste praktische tips voor een geslaagde EcoVadis-beoordeling?,ChatGPT Search,1,https://sos-ecovadis.com/nl/kennis/praktische-ecovadis-tips/,,,,,,,,
Q25,kb-0028,nl,Wat zijn de belangrijkste praktische tips voor een geslaagde EcoVadis-beoordeling?,ChatGPT Search,2,https://sos-ecovadis.com/nl/kennis/praktische-ecovadis-tips/,,,,,,,,
Q25,kb-0028,nl,Wat zijn de belangrijkste praktische tips voor een geslaagde EcoVadis-beoordeling?,ChatGPT Search,3,https://sos-ecovadis.com/nl/kennis/praktische-ecovadis-tips/,,,,,,,,
Q25,kb-0028,nl,Wat zijn de belangrijkste praktische tips voor een geslaagde EcoVadis-beoordeling?,Perplexity,1,https://sos-ecovadis.com/nl/kennis/praktische-ecovadis-tips/,,,,,,,,
Q25,kb-0028,nl,Wat zijn de belangrijkste praktische tips voor een geslaagde EcoVadis-beoordeling?,Perplexity,2,https://sos-ecovadis.com/nl/kennis/praktische-ecovadis-tips/,,,,,,,,
Q25,kb-0028,nl,Wat zijn de belangrijkste praktische tips voor een geslaagde EcoVadis-beoordeling?,Perplexity,3,https://sos-ecovadis.com/nl/kennis/praktische-ecovadis-tips/,,,,,,,,
Q25,kb-0028,nl,Wat zijn de belangrijkste praktische tips voor een geslaagde EcoVadis-beoordeling?,Google AI Overviews,1,https://sos-ecovadis.com/nl/kennis/praktische-ecovadis-tips/,,,,,,,,
Q25,kb-0028,nl,Wat zijn de belangrijkste praktische tips voor een geslaagde EcoVadis-beoordeling?,Google AI Overviews,2,https://sos-ecovadis.com/nl/kennis/praktische-ecovadis-tips/,,,,,,,,
Q25,kb-0028,nl,Wat zijn de belangrijkste praktische tips voor een geslaagde EcoVadis-beoordeling?,Google AI Overviews,3,https://sos-ecovadis.com/nl/kennis/praktische-ecovadis-tips/,,,,,,,,
Q25,kb-0028,nl,Wat zijn de belangrijkste praktische tips voor een geslaagde EcoVadis-beoordeling?,Claude (web search),1,https://sos-ecovadis.com/nl/kennis/praktische-ecovadis-tips/,,,,,,,,
Q25,kb-0028,nl,Wat zijn de belangrijkste praktische tips voor een geslaagde EcoVadis-beoordeling?,Claude (web search),2,https://sos-ecovadis.com/nl/kennis/praktische-ecovadis-tips/,,,,,,,,
Q25,kb-0028,nl,Wat zijn de belangrijkste praktische tips voor een geslaagde EcoVadis-beoordeling?,Claude (web search),3,https://sos-ecovadis.com/nl/kennis/praktische-ecovadis-tips/,,,,,,,,
Q26,kb-0030,fr,Quelles sont les données environnementales à récolter pour EcoVadis ?,ChatGPT Search,1,https://sos-ecovadis.com/fr/savoir/indicateurs-environnementaux-a-collecter/,,,,,,,,
Q26,kb-0030,fr,Quelles sont les données environnementales à récolter pour EcoVadis ?,ChatGPT Search,2,https://sos-ecovadis.com/fr/savoir/indicateurs-environnementaux-a-collecter/,,,,,,,,
Q26,kb-0030,fr,Quelles sont les données environnementales à récolter pour EcoVadis ?,ChatGPT Search,3,https://sos-ecovadis.com/fr/savoir/indicateurs-environnementaux-a-collecter/,,,,,,,,
Q26,kb-0030,fr,Quelles sont les données environnementales à récolter pour EcoVadis ?,Perplexity,1,https://sos-ecovadis.com/fr/savoir/indicateurs-environnementaux-a-collecter/,,,,,,,,
Q26,kb-0030,fr,Quelles sont les données environnementales à récolter pour EcoVadis ?,Perplexity,2,https://sos-ecovadis.com/fr/savoir/indicateurs-environnementaux-a-collecter/,,,,,,,,
Q26,kb-0030,fr,Quelles sont les données environnementales à récolter pour EcoVadis ?,Perplexity,3,https://sos-ecovadis.com/fr/savoir/indicateurs-environnementaux-a-collecter/,,,,,,,,
Q26,kb-0030,fr,Quelles sont les données environnementales à récolter pour EcoVadis ?,Google AI Overviews,1,https://sos-ecovadis.com/fr/savoir/indicateurs-environnementaux-a-collecter/,,,,,,,,
Q26,kb-0030,fr,Quelles sont les données environnementales à récolter pour EcoVadis ?,Google AI Overviews,2,https://sos-ecovadis.com/fr/savoir/indicateurs-environnementaux-a-collecter/,,,,,,,,
Q26,kb-0030,fr,Quelles sont les données environnementales à récolter pour EcoVadis ?,Google AI Overviews,3,https://sos-ecovadis.com/fr/savoir/indicateurs-environnementaux-a-collecter/,,,,,,,,
Q26,kb-0030,fr,Quelles sont les données environnementales à récolter pour EcoVadis ?,Claude (web search),1,https://sos-ecovadis.com/fr/savoir/indicateurs-environnementaux-a-collecter/,,,,,,,,
Q26,kb-0030,fr,Quelles sont les données environnementales à récolter pour EcoVadis ?,Claude (web search),2,https://sos-ecovadis.com/fr/savoir/indicateurs-environnementaux-a-collecter/,,,,,,,,
Q26,kb-0030,fr,Quelles sont les données environnementales à récolter pour EcoVadis ?,Claude (web search),3,https://sos-ecovadis.com/fr/savoir/indicateurs-environnementaux-a-collecter/,,,,,,,,
Q26,kb-0030,en,Which environmental data do you need to collect for EcoVadis?,ChatGPT Search,1,https://sos-ecovadis.com/en/knowledge/environmental-indicators-to-collect/,,,,,,,,
Q26,kb-0030,en,Which environmental data do you need to collect for EcoVadis?,ChatGPT Search,2,https://sos-ecovadis.com/en/knowledge/environmental-indicators-to-collect/,,,,,,,,
Q26,kb-0030,en,Which environmental data do you need to collect for EcoVadis?,ChatGPT Search,3,https://sos-ecovadis.com/en/knowledge/environmental-indicators-to-collect/,,,,,,,,
Q26,kb-0030,en,Which environmental data do you need to collect for EcoVadis?,Perplexity,1,https://sos-ecovadis.com/en/knowledge/environmental-indicators-to-collect/,,,,,,,,
Q26,kb-0030,en,Which environmental data do you need to collect for EcoVadis?,Perplexity,2,https://sos-ecovadis.com/en/knowledge/environmental-indicators-to-collect/,,,,,,,,
Q26,kb-0030,en,Which environmental data do you need to collect for EcoVadis?,Perplexity,3,https://sos-ecovadis.com/en/knowledge/environmental-indicators-to-collect/,,,,,,,,
Q26,kb-0030,en,Which environmental data do you need to collect for EcoVadis?,Google AI Overviews,1,https://sos-ecovadis.com/en/knowledge/environmental-indicators-to-collect/,,,,,,,,
Q26,kb-0030,en,Which environmental data do you need to collect for EcoVadis?,Google AI Overviews,2,https://sos-ecovadis.com/en/knowledge/environmental-indicators-to-collect/,,,,,,,,
Q26,kb-0030,en,Which environmental data do you need to collect for EcoVadis?,Google AI Overviews,3,https://sos-ecovadis.com/en/knowledge/environmental-indicators-to-collect/,,,,,,,,
Q26,kb-0030,en,Which environmental data do you need to collect for EcoVadis?,Claude (web search),1,https://sos-ecovadis.com/en/knowledge/environmental-indicators-to-collect/,,,,,,,,
Q26,kb-0030,en,Which environmental data do you need to collect for EcoVadis?,Claude (web search),2,https://sos-ecovadis.com/en/knowledge/environmental-indicators-to-collect/,,,,,,,,
Q26,kb-0030,en,Which environmental data do you need to collect for EcoVadis?,Claude (web search),3,https://sos-ecovadis.com/en/knowledge/environmental-indicators-to-collect/,,,,,,,,
Q26,kb-0030,nl,Welke milieugegevens moet u verzamelen voor EcoVadis?,ChatGPT Search,1,https://sos-ecovadis.com/nl/kennis/milieu-indicatoren-verzamelen/,,,,,,,,
Q26,kb-0030,nl,Welke milieugegevens moet u verzamelen voor EcoVadis?,ChatGPT Search,2,https://sos-ecovadis.com/nl/kennis/milieu-indicatoren-verzamelen/,,,,,,,,
Q26,kb-0030,nl,Welke milieugegevens moet u verzamelen voor EcoVadis?,ChatGPT Search,3,https://sos-ecovadis.com/nl/kennis/milieu-indicatoren-verzamelen/,,,,,,,,
Q26,kb-0030,nl,Welke milieugegevens moet u verzamelen voor EcoVadis?,Perplexity,1,https://sos-ecovadis.com/nl/kennis/milieu-indicatoren-verzamelen/,,,,,,,,
Q26,kb-0030,nl,Welke milieugegevens moet u verzamelen voor EcoVadis?,Perplexity,2,https://sos-ecovadis.com/nl/kennis/milieu-indicatoren-verzamelen/,,,,,,,,
Q26,kb-0030,nl,Welke milieugegevens moet u verzamelen voor EcoVadis?,Perplexity,3,https://sos-ecovadis.com/nl/kennis/milieu-indicatoren-verzamelen/,,,,,,,,
Q26,kb-0030,nl,Welke milieugegevens moet u verzamelen voor EcoVadis?,Google AI Overviews,1,https://sos-ecovadis.com/nl/kennis/milieu-indicatoren-verzamelen/,,,,,,,,
Q26,kb-0030,nl,Welke milieugegevens moet u verzamelen voor EcoVadis?,Google AI Overviews,2,https://sos-ecovadis.com/nl/kennis/milieu-indicatoren-verzamelen/,,,,,,,,
Q26,kb-0030,nl,Welke milieugegevens moet u verzamelen voor EcoVadis?,Google AI Overviews,3,https://sos-ecovadis.com/nl/kennis/milieu-indicatoren-verzamelen/,,,,,,,,
Q26,kb-0030,nl,Welke milieugegevens moet u verzamelen voor EcoVadis?,Claude (web search),1,https://sos-ecovadis.com/nl/kennis/milieu-indicatoren-verzamelen/,,,,,,,,
Q26,kb-0030,nl,Welke milieugegevens moet u verzamelen voor EcoVadis?,Claude (web search),2,https://sos-ecovadis.com/nl/kennis/milieu-indicatoren-verzamelen/,,,,,,,,
Q26,kb-0030,nl,Welke milieugegevens moet u verzamelen voor EcoVadis?,Claude (web search),3,https://sos-ecovadis.com/nl/kennis/milieu-indicatoren-verzamelen/,,,,,,,,
Q27,kb-0032,fr,Comment les risques climatiques sont-ils pris en compte dans EcoVadis ?,ChatGPT Search,1,https://sos-ecovadis.com/fr/savoir/risques-environnementaux-externes/,,,,,,,,
Q27,kb-0032,fr,Comment les risques climatiques sont-ils pris en compte dans EcoVadis ?,ChatGPT Search,2,https://sos-ecovadis.com/fr/savoir/risques-environnementaux-externes/,,,,,,,,
Q27,kb-0032,fr,Comment les risques climatiques sont-ils pris en compte dans EcoVadis ?,ChatGPT Search,3,https://sos-ecovadis.com/fr/savoir/risques-environnementaux-externes/,,,,,,,,
Q27,kb-0032,fr,Comment les risques climatiques sont-ils pris en compte dans EcoVadis ?,Perplexity,1,https://sos-ecovadis.com/fr/savoir/risques-environnementaux-externes/,,,,,,,,
Q27,kb-0032,fr,Comment les risques climatiques sont-ils pris en compte dans EcoVadis ?,Perplexity,2,https://sos-ecovadis.com/fr/savoir/risques-environnementaux-externes/,,,,,,,,
Q27,kb-0032,fr,Comment les risques climatiques sont-ils pris en compte dans EcoVadis ?,Perplexity,3,https://sos-ecovadis.com/fr/savoir/risques-environnementaux-externes/,,,,,,,,
Q27,kb-0032,fr,Comment les risques climatiques sont-ils pris en compte dans EcoVadis ?,Google AI Overviews,1,https://sos-ecovadis.com/fr/savoir/risques-environnementaux-externes/,,,,,,,,
Q27,kb-0032,fr,Comment les risques climatiques sont-ils pris en compte dans EcoVadis ?,Google AI Overviews,2,https://sos-ecovadis.com/fr/savoir/risques-environnementaux-externes/,,,,,,,,
Q27,kb-0032,fr,Comment les risques climatiques sont-ils pris en compte dans EcoVadis ?,Google AI Overviews,3,https://sos-ecovadis.com/fr/savoir/risques-environnementaux-externes/,,,,,,,,
Q27,kb-0032,fr,Comment les risques climatiques sont-ils pris en compte dans EcoVadis ?,Claude (web search),1,https://sos-ecovadis.com/fr/savoir/risques-environnementaux-externes/,,,,,,,,
Q27,kb-0032,fr,Comment les risques climatiques sont-ils pris en compte dans EcoVadis ?,Claude (web search),2,https://sos-ecovadis.com/fr/savoir/risques-environnementaux-externes/,,,,,,,,
Q27,kb-0032,fr,Comment les risques climatiques sont-ils pris en compte dans EcoVadis ?,Claude (web search),3,https://sos-ecovadis.com/fr/savoir/risques-environnementaux-externes/,,,,,,,,
Q27,kb-0032,en,How does EcoVadis take climate risks into consideration?,ChatGPT Search,1,https://sos-ecovadis.com/en/knowledge/external-climate-risk-assessment/,,,,,,,,
Q27,kb-0032,en,How does EcoVadis take climate risks into consideration?,ChatGPT Search,2,https://sos-ecovadis.com/en/knowledge/external-climate-risk-assessment/,,,,,,,,
Q27,kb-0032,en,How does EcoVadis take climate risks into consideration?,ChatGPT Search,3,https://sos-ecovadis.com/en/knowledge/external-climate-risk-assessment/,,,,,,,,
Q27,kb-0032,en,How does EcoVadis take climate risks into consideration?,Perplexity,1,https://sos-ecovadis.com/en/knowledge/external-climate-risk-assessment/,,,,,,,,
Q27,kb-0032,en,How does EcoVadis take climate risks into consideration?,Perplexity,2,https://sos-ecovadis.com/en/knowledge/external-climate-risk-assessment/,,,,,,,,
Q27,kb-0032,en,How does EcoVadis take climate risks into consideration?,Perplexity,3,https://sos-ecovadis.com/en/knowledge/external-climate-risk-assessment/,,,,,,,,
Q27,kb-0032,en,How does EcoVadis take climate risks into consideration?,Google AI Overviews,1,https://sos-ecovadis.com/en/knowledge/external-climate-risk-assessment/,,,,,,,,
Q27,kb-0032,en,How does EcoVadis take climate risks into consideration?,Google AI Overviews,2,https://sos-ecovadis.com/en/knowledge/external-climate-risk-assessment/,,,,,,,,
Q27,kb-0032,en,How does EcoVadis take climate risks into consideration?,Google AI Overviews,3,https://sos-ecovadis.com/en/knowledge/external-climate-risk-assessment/,,,,,,,,
Q27,kb-0032,en,How does EcoVadis take climate risks into consideration?,Claude (web search),1,https://sos-ecovadis.com/en/knowledge/external-climate-risk-assessment/,,,,,,,,
Q27,kb-0032,en,How does EcoVadis take climate risks into consideration?,Claude (web search),2,https://sos-ecovadis.com/en/knowledge/external-climate-risk-assessment/,,,,,,,,
Q27,kb-0032,en,How does EcoVadis take climate risks into consideration?,Claude (web search),3,https://sos-ecovadis.com/en/knowledge/external-climate-risk-assessment/,,,,,,,,
Q27,kb-0032,nl,Hoe neemt EcoVadis klimaatrisico's in aanmerking?,ChatGPT Search,1,https://sos-ecovadis.com/nl/kennis/externe-klimaatrisicos/,,,,,,,,
Q27,kb-0032,nl,Hoe neemt EcoVadis klimaatrisico's in aanmerking?,ChatGPT Search,2,https://sos-ecovadis.com/nl/kennis/externe-klimaatrisicos/,,,,,,,,
Q27,kb-0032,nl,Hoe neemt EcoVadis klimaatrisico's in aanmerking?,ChatGPT Search,3,https://sos-ecovadis.com/nl/kennis/externe-klimaatrisicos/,,,,,,,,
Q27,kb-0032,nl,Hoe neemt EcoVadis klimaatrisico's in aanmerking?,Perplexity,1,https://sos-ecovadis.com/nl/kennis/externe-klimaatrisicos/,,,,,,,,
Q27,kb-0032,nl,Hoe neemt EcoVadis klimaatrisico's in aanmerking?,Perplexity,2,https://sos-ecovadis.com/nl/kennis/externe-klimaatrisicos/,,,,,,,,
Q27,kb-0032,nl,Hoe neemt EcoVadis klimaatrisico's in aanmerking?,Perplexity,3,https://sos-ecovadis.com/nl/kennis/externe-klimaatrisicos/,,,,,,,,
Q27,kb-0032,nl,Hoe neemt EcoVadis klimaatrisico's in aanmerking?,Google AI Overviews,1,https://sos-ecovadis.com/nl/kennis/externe-klimaatrisicos/,,,,,,,,
Q27,kb-0032,nl,Hoe neemt EcoVadis klimaatrisico's in aanmerking?,Google AI Overviews,2,https://sos-ecovadis.com/nl/kennis/externe-klimaatrisicos/,,,,,,,,
Q27,kb-0032,nl,Hoe neemt EcoVadis klimaatrisico's in aanmerking?,Google AI Overviews,3,https://sos-ecovadis.com/nl/kennis/externe-klimaatrisicos/,,,,,,,,
Q27,kb-0032,nl,Hoe neemt EcoVadis klimaatrisico's in aanmerking?,Claude (web search),1,https://sos-ecovadis.com/nl/kennis/externe-klimaatrisicos/,,,,,,,,
Q27,kb-0032,nl,Hoe neemt EcoVadis klimaatrisico's in aanmerking?,Claude (web search),2,https://sos-ecovadis.com/nl/kennis/externe-klimaatrisicos/,,,,,,,,
Q27,kb-0032,nl,Hoe neemt EcoVadis klimaatrisico's in aanmerking?,Claude (web search),3,https://sos-ecovadis.com/nl/kennis/externe-klimaatrisicos/,,,,,,,,
Q28,kb-0036,fr,Quelles sont les données ressources humaines à récolter pour EcoVadis ?,ChatGPT Search,1,https://sos-ecovadis.com/fr/savoir/indicateurs-sociaux-rh-a-collecter/,,,,,,,,
Q28,kb-0036,fr,Quelles sont les données ressources humaines à récolter pour EcoVadis ?,ChatGPT Search,2,https://sos-ecovadis.com/fr/savoir/indicateurs-sociaux-rh-a-collecter/,,,,,,,,
Q28,kb-0036,fr,Quelles sont les données ressources humaines à récolter pour EcoVadis ?,ChatGPT Search,3,https://sos-ecovadis.com/fr/savoir/indicateurs-sociaux-rh-a-collecter/,,,,,,,,
Q28,kb-0036,fr,Quelles sont les données ressources humaines à récolter pour EcoVadis ?,Perplexity,1,https://sos-ecovadis.com/fr/savoir/indicateurs-sociaux-rh-a-collecter/,,,,,,,,
Q28,kb-0036,fr,Quelles sont les données ressources humaines à récolter pour EcoVadis ?,Perplexity,2,https://sos-ecovadis.com/fr/savoir/indicateurs-sociaux-rh-a-collecter/,,,,,,,,
Q28,kb-0036,fr,Quelles sont les données ressources humaines à récolter pour EcoVadis ?,Perplexity,3,https://sos-ecovadis.com/fr/savoir/indicateurs-sociaux-rh-a-collecter/,,,,,,,,
Q28,kb-0036,fr,Quelles sont les données ressources humaines à récolter pour EcoVadis ?,Google AI Overviews,1,https://sos-ecovadis.com/fr/savoir/indicateurs-sociaux-rh-a-collecter/,,,,,,,,
Q28,kb-0036,fr,Quelles sont les données ressources humaines à récolter pour EcoVadis ?,Google AI Overviews,2,https://sos-ecovadis.com/fr/savoir/indicateurs-sociaux-rh-a-collecter/,,,,,,,,
Q28,kb-0036,fr,Quelles sont les données ressources humaines à récolter pour EcoVadis ?,Google AI Overviews,3,https://sos-ecovadis.com/fr/savoir/indicateurs-sociaux-rh-a-collecter/,,,,,,,,
